timestamp,temperature_c,humidity_pct
2023-12-25 00:00:00+05:30,12.0,93
2023-12-25 01:00:00+05:30,11.7,94
2023-12-25 02:00:00+05:30,11.4,94
2023-12-25 03:00:00+05:30,11.1,95
2023-12-25 04:00:00+05:30,10.9,95
2023-12-25 05:00:00+05:30,10.8,95
2023-12-25 06:00:00+05:30,10.8,95
2023-12-25 07:00:00+05:30,10.6,96
2023-12-25 08:00:00+05:30,12.2,92
2023-12-25 09:00:00+05:30,14.8,81
2023-12-25 10:00:00+05:30,17.7,70
2023-12-25 11:00:00+05:30,19.9,61
2023-12-25 12:00:00+05:30,21.5,54
2023-12-25 13:00:00+05:30,22.6,50
2023-12-25 14:00:00+05:30,23.1,47
2023-12-25 15:00:00+05:30,23.0,47
2023-12-25 16:00:00+05:30,22.0,51
2023-12-25 17:00:00+05:30,17.9,68
2023-12-25 18:00:00+05:30,16.3,77
2023-12-25 19:00:00+05:30,15.4,82
2023-12-25 20:00:00+05:30,14.5,86
2023-12-25 21:00:00+05:30,13.6,89
2023-12-25 22:00:00+05:30,12.8,91
2023-12-25 23:00:00+05:30,12.0,93
2023-12-26 00:00:00+05:30,11.3,95
2023-12-26 01:00:00+05:30,10.8,94
2023-12-26 02:00:00+05:30,10.4,95
2023-12-26 03:00:00+05:30,10.1,95
2023-12-26 04:00:00+05:30,9.7,95
2023-12-26 05:00:00+05:30,9.3,95
2023-12-26 06:00:00+05:30,9.5,96
2023-12-26 07:00:00+05:30,9.3,96
2023-12-26 08:00:00+05:30,11.8,89
2023-12-26 09:00:00+05:30,14.7,78
2023-12-26 10:00:00+05:30,17.4,68
2023-12-26 11:00:00+05:30,19.7,59
2023-12-26 12:00:00+05:30,21.3,53
2023-12-26 13:00:00+05:30,22.2,48
2023-12-26 14:00:00+05:30,22.6,46
2023-12-26 15:00:00+05:30,22.5,46
2023-12-26 16:00:00+05:30,21.4,52
2023-12-26 17:00:00+05:30,18.0,66
2023-12-26 18:00:00+05:30,15.6,78
2023-12-26 19:00:00+05:30,15.0,80
2023-12-26 20:00:00+05:30,14.1,83
2023-12-26 21:00:00+05:30,13.0,86
2023-12-26 22:00:00+05:30,12.1,88
2023-12-26 23:00:00+05:30,11.3,90
2023-12-27 00:00:00+05:30,10.9,92
2023-12-27 01:00:00+05:30,10.3,92
2023-12-27 02:00:00+05:30,10.5,90
2023-12-27 03:00:00+05:30,9.2,94
2023-12-27 04:00:00+05:30,8.6,96
2023-12-27 05:00:00+05:30,8.2,96
2023-12-27 06:00:00+05:30,7.8,97
2023-12-27 07:00:00+05:30,8.0,98
2023-12-27 08:00:00+05:30,10.4,92
2023-12-27 09:00:00+05:30,13.9,80
2023-12-27 10:00:00+05:30,16.8,69
2023-12-27 11:00:00+05:30,18.9,61
2023-12-27 12:00:00+05:30,20.3,56
2023-12-27 13:00:00+05:30,21.2,53
2023-12-27 14:00:00+05:30,21.7,52
2023-12-27 15:00:00+05:30,21.7,52
2023-12-27 16:00:00+05:30,20.8,56
2023-12-27 17:00:00+05:30,16.7,74
2023-12-27 18:00:00+05:30,15.1,85
2023-12-27 19:00:00+05:30,14.3,87
2023-12-27 20:00:00+05:30,13.8,88
2023-12-27 21:00:00+05:30,13.2,90
2023-12-27 22:00:00+05:30,12.7,91
2023-12-27 23:00:00+05:30,12.4,93
2023-12-28 00:00:00+05:30,12.1,94
2023-12-28 01:00:00+05:30,11.7,95
2023-12-28 02:00:00+05:30,11.3,95
2023-12-28 03:00:00+05:30,10.9,96
2023-12-28 04:00:00+05:30,10.2,98
2023-12-28 05:00:00+05:30,9.6,99
2023-12-28 06:00:00+05:30,9.8,100
2023-12-28 07:00:00+05:30,9.6,100
2023-12-28 08:00:00+05:30,10.7,99
2023-12-28 09:00:00+05:30,12.2,94
2023-12-28 10:00:00+05:30,14.9,83
2023-12-28 11:00:00+05:30,17.4,73
2023-12-28 12:00:00+05:30,19.3,63
2023-12-28 13:00:00+05:30,20.4,58
2023-12-28 14:00:00+05:30,21.0,55
2023-12-28 15:00:00+05:30,21.1,56
2023-12-28 16:00:00+05:30,20.3,61
2023-12-28 17:00:00+05:30,17.2,77
2023-12-28 18:00:00+05:30,13.8,88
2023-12-28 19:00:00+05:30,12.5,91
2023-12-28 20:00:00+05:30,12.0,91
2023-12-28 21:00:00+05:30,11.2,94
2023-12-28 22:00:00+05:30,10.0,97
2023-12-28 23:00:00+05:30,9.6,98
2023-12-29 00:00:00+05:30,10.0,97
2023-12-29 01:00:00+05:30,10.0,98
2023-12-29 02:00:00+05:30,8.7,100
2023-12-29 03:00:00+05:30,7.7,100
2023-12-29 04:00:00+05:30,7.5,100
2023-12-29 05:00:00+05:30,7.7,100
2023-12-29 06:00:00+05:30,8.6,100
2023-12-29 07:00:00+05:30,8.6,99
2023-12-29 08:00:00+05:30,9.6,98
2023-12-29 09:00:00+05:30,11.3,99
2023-12-29 10:00:00+05:30,13.0,94
2023-12-29 11:00:00+05:30,16.1,82
2023-12-29 12:00:00+05:30,18.4,73
2023-12-29 13:00:00+05:30,19.5,67
2023-12-29 14:00:00+05:30,20.2,62
2023-12-29 15:00:00+05:30,20.3,61
2023-12-29 16:00:00+05:30,19.8,63
2023-12-29 17:00:00+05:30,16.8,79
2023-12-29 18:00:00+05:30,15.5,79
2023-12-29 19:00:00+05:30,15.2,81
2023-12-29 20:00:00+05:30,12.7,91
2023-12-29 21:00:00+05:30,10.5,98
2023-12-29 22:00:00+05:30,9.8,99
2023-12-29 23:00:00+05:30,9.2,100
2023-12-30 00:00:00+05:30,9.2,100
2023-12-30 01:00:00+05:30,9.0,100
2023-12-30 02:00:00+05:30,8.8,100
2023-12-30 03:00:00+05:30,8.7,100
2023-12-30 04:00:00+05:30,8.3,100
2023-12-30 05:00:00+05:30,8.3,100
2023-12-30 06:00:00+05:30,9.0,100
2023-12-30 07:00:00+05:30,9.3,100
2023-12-30 08:00:00+05:30,10.2,98
2023-12-30 09:00:00+05:30,11.6,97
2023-12-30 10:00:00+05:30,12.8,95
2023-12-30 11:00:00+05:30,16.3,79
2023-12-30 12:00:00+05:30,17.7,74
2023-12-30 13:00:00+05:30,18.6,69
2023-12-30 14:00:00+05:30,19.0,67
2023-12-30 15:00:00+05:30,18.9,67
2023-12-30 16:00:00+05:30,18.3,69
2023-12-30 17:00:00+05:30,15.8,83
2023-12-30 18:00:00+05:30,12.9,92
2023-12-30 19:00:00+05:30,11.7,95
2023-12-30 20:00:00+05:30,11.1,96
2023-12-30 21:00:00+05:30,11.1,96
2023-12-30 22:00:00+05:30,10.5,97
2023-12-30 23:00:00+05:30,10.5,97
2023-12-31 00:00:00+05:30,9.7,99
2023-12-31 01:00:00+05:30,8.8,99
2023-12-31 02:00:00+05:30,9.1,100
2023-12-31 03:00:00+05:30,10.0,99
2023-12-31 04:00:00+05:30,9.8,100
2023-12-31 05:00:00+05:30,8.9,100
2023-12-31 06:00:00+05:30,11.9,90
2023-12-31 07:00:00+05:30,11.9,91
2023-12-31 08:00:00+05:30,12.7,89
2023-12-31 09:00:00+05:30,13.8,85
2023-12-31 10:00:00+05:30,15.3,74
2023-12-31 11:00:00+05:30,16.5,69
2023-12-31 12:00:00+05:30,17.6,64
2023-12-31 13:00:00+05:30,18.4,61
2023-12-31 14:00:00+05:30,18.8,59
2023-12-31 15:00:00+05:30,18.8,57
2023-12-31 16:00:00+05:30,18.2,60
2023-12-31 17:00:00+05:30,15.9,73
2023-12-31 18:00:00+05:30,12.0,86
2023-12-31 19:00:00+05:30,10.7,90
2023-12-31 20:00:00+05:30,10.2,90
2023-12-31 21:00:00+05:30,9.0,94
2023-12-31 22:00:00+05:30,8.3,95
2023-12-31 23:00:00+05:30,7.3,98
2024-01-01 00:00:00+05:30,6.9,99
2024-01-01 01:00:00+05:30,6.4,100
2024-01-01 02:00:00+05:30,6.1,100
2024-01-01 03:00:00+05:30,5.8,100
2024-01-01 04:00:00+05:30,6.1,100
2024-01-01 05:00:00+05:30,6.2,100
2024-01-01 06:00:00+05:30,9.7,91
2024-01-01 07:00:00+05:30,9.9,90
2024-01-01 08:00:00+05:30,10.8,87
2024-01-01 09:00:00+05:30,11.9,80
2024-01-01 10:00:00+05:30,13.0,72
2024-01-01 11:00:00+05:30,14.0,69
2024-01-01 12:00:00+05:30,15.1,66
2024-01-01 13:00:00+05:30,15.9,64
2024-01-01 14:00:00+05:30,16.4,62
2024-01-01 15:00:00+05:30,16.5,62
2024-01-01 16:00:00+05:30,15.9,65
2024-01-01 17:00:00+05:30,13.2,79
2024-01-01 18:00:00+05:30,10.8,88
2024-01-01 19:00:00+05:30,9.8,92
2024-01-01 20:00:00+05:30,9.0,93
2024-01-01 21:00:00+05:30,8.2,95
2024-01-01 22:00:00+05:30,7.4,96
2024-01-01 23:00:00+05:30,6.8,97
2024-01-02 00:00:00+05:30,6.1,98
2024-01-02 01:00:00+05:30,5.6,99
2024-01-02 02:00:00+05:30,5.3,99
2024-01-02 03:00:00+05:30,4.9,100
2024-01-02 04:00:00+05:30,4.7,100
2024-01-02 05:00:00+05:30,4.4,100
2024-01-02 06:00:00+05:30,7.9,92
2024-01-02 07:00:00+05:30,8.4,91
2024-01-02 08:00:00+05:30,9.2,88
2024-01-02 09:00:00+05:30,9.9,83
2024-01-02 10:00:00+05:30,11.1,76
2024-01-02 11:00:00+05:30,12.2,70
2024-01-02 12:00:00+05:30,13.4,67
2024-01-02 13:00:00+05:30,14.4,65
2024-01-02 14:00:00+05:30,15.1,63
2024-01-02 15:00:00+05:30,15.2,63
2024-01-02 16:00:00+05:30,14.5,65
2024-01-02 17:00:00+05:30,11.7,79
2024-01-02 18:00:00+05:30,9.6,89
2024-01-02 19:00:00+05:30,8.8,92
2024-01-02 20:00:00+05:30,8.0,93
2024-01-02 21:00:00+05:30,6.8,95
2024-01-02 22:00:00+05:30,6.6,95
2024-01-02 23:00:00+05:30,6.2,96
2024-01-03 00:00:00+05:30,5.9,97
2024-01-03 01:00:00+05:30,5.2,99
2024-01-03 02:00:00+05:30,4.4,100
2024-01-03 03:00:00+05:30,4.9,100
2024-01-03 04:00:00+05:30,4.8,100
2024-01-03 05:00:00+05:30,4.7,100
2024-01-03 06:00:00+05:30,6.0,99
2024-01-03 07:00:00+05:30,6.5,99
2024-01-03 08:00:00+05:30,7.4,98
2024-01-03 09:00:00+05:30,8.7,97
2024-01-03 10:00:00+05:30,10.0,95
2024-01-03 11:00:00+05:30,12.4,82
2024-01-03 12:00:00+05:30,14.6,70
2024-01-03 13:00:00+05:30,15.5,67
2024-01-03 14:00:00+05:30,15.9,66
2024-01-03 15:00:00+05:30,15.8,66
2024-01-03 16:00:00+05:30,15.2,68
2024-01-03 17:00:00+05:30,12.5,82
2024-01-03 18:00:00+05:30,11.5,80
2024-01-03 19:00:00+05:30,10.2,87
2024-01-03 20:00:00+05:30,9.2,92
2024-01-03 21:00:00+05:30,8.7,93
2024-01-03 22:00:00+05:30,8.1,95
2024-01-03 23:00:00+05:30,7.7,96
2024-01-04 00:00:00+05:30,7.6,96
2024-01-04 01:00:00+05:30,6.9,97
2024-01-04 02:00:00+05:30,6.5,97
2024-01-04 03:00:00+05:30,6.0,98
2024-01-04 04:00:00+05:30,5.5,98
2024-01-04 05:00:00+05:30,5.1,99
2024-01-04 06:00:00+05:30,8.8,90
2024-01-04 07:00:00+05:30,9.0,90
2024-01-04 08:00:00+05:30,9.8,87
2024-01-04 09:00:00+05:30,11.7,80
2024-01-04 10:00:00+05:30,14.0,72
2024-01-04 11:00:00+05:30,15.8,67
2024-01-04 12:00:00+05:30,17.0,64
2024-01-04 13:00:00+05:30,17.8,61
2024-01-04 14:00:00+05:30,18.0,59
2024-01-04 15:00:00+05:30,18.1,58
2024-01-04 16:00:00+05:30,17.7,59
2024-01-04 17:00:00+05:30,16.0,68
2024-01-04 18:00:00+05:30,13.5,80
2024-01-04 19:00:00+05:30,13.1,81
2024-01-04 20:00:00+05:30,12.3,84
2024-01-04 21:00:00+05:30,10.5,93
2024-01-04 22:00:00+05:30,9.8,95
2024-01-04 23:00:00+05:30,9.0,96
2024-01-05 00:00:00+05:30,8.3,97
2024-01-05 01:00:00+05:30,7.9,98
2024-01-05 02:00:00+05:30,8.2,98
2024-01-05 03:00:00+05:30,9.0,97
2024-01-05 04:00:00+05:30,9.6,96
2024-01-05 05:00:00+05:30,9.9,95
2024-01-05 06:00:00+05:30,10.4,94
2024-01-05 07:00:00+05:30,10.4,94
2024-01-05 08:00:00+05:30,11.0,91
2024-01-05 09:00:00+05:30,11.8,88
2024-01-05 10:00:00+05:30,12.8,84
2024-01-05 11:00:00+05:30,15.1,74
2024-01-05 12:00:00+05:30,16.7,68
2024-01-05 13:00:00+05:30,16.9,65
2024-01-05 14:00:00+05:30,17.1,63
2024-01-05 15:00:00+05:30,17.4,61
2024-01-05 16:00:00+05:30,17.2,60
2024-01-05 17:00:00+05:30,16.1,67
2024-01-05 18:00:00+05:30,11.1,90
2024-01-05 19:00:00+05:30,10.4,92
2024-01-05 20:00:00+05:30,9.6,94
2024-01-05 21:00:00+05:30,8.9,95
2024-01-05 22:00:00+05:30,8.6,96
2024-01-05 23:00:00+05:30,8.0,97
2024-01-06 00:00:00+05:30,7.3,98
2024-01-06 01:00:00+05:30,7.2,99
2024-01-06 02:00:00+05:30,6.5,100
2024-01-06 03:00:00+05:30,7.0,100
2024-01-06 04:00:00+05:30,6.6,100
2024-01-06 05:00:00+05:30,7.4,100
2024-01-06 06:00:00+05:30,9.2,97
2024-01-06 07:00:00+05:30,9.5,97
2024-01-06 08:00:00+05:30,10.7,92
2024-01-06 09:00:00+05:30,11.7,88
2024-01-06 10:00:00+05:30,13.1,81
2024-01-06 11:00:00+05:30,14.6,71
2024-01-06 12:00:00+05:30,15.7,65
2024-01-06 13:00:00+05:30,16.4,61
2024-01-06 14:00:00+05:30,17.2,58
2024-01-06 15:00:00+05:30,17.3,58
2024-01-06 16:00:00+05:30,17.1,60
2024-01-06 17:00:00+05:30,14.8,71
2024-01-06 18:00:00+05:30,12.3,82
2024-01-06 19:00:00+05:30,12.8,81
2024-01-06 20:00:00+05:30,12.7,81
2024-01-06 21:00:00+05:30,12.4,82
2024-01-06 22:00:00+05:30,11.9,84
2024-01-06 23:00:00+05:30,11.8,82
2024-01-07 00:00:00+05:30,11.2,84
2024-01-07 01:00:00+05:30,11.0,84
2024-01-07 02:00:00+05:30,11.0,84
2024-01-07 03:00:00+05:30,10.4,88
2024-01-07 04:00:00+05:30,10.7,87
2024-01-07 05:00:00+05:30,11.1,83
2024-01-07 06:00:00+05:30,6.6,97
2024-01-07 07:00:00+05:30,6.3,98
2024-01-07 08:00:00+05:30,8.6,92
2024-01-07 09:00:00+05:30,11.3,82
2024-01-07 10:00:00+05:30,13.7,74
2024-01-07 11:00:00+05:30,15.3,67
2024-01-07 12:00:00+05:30,16.3,63
2024-01-07 13:00:00+05:30,17.1,61
2024-01-07 14:00:00+05:30,17.6,59
2024-01-07 15:00:00+05:30,17.7,59
2024-01-07 16:00:00+05:30,17.3,60
2024-01-07 17:00:00+05:30,14.1,75
2024-01-07 18:00:00+05:30,11.2,83
2024-01-07 19:00:00+05:30,10.5,87
2024-01-07 20:00:00+05:30,9.4,92
2024-01-07 21:00:00+05:30,8.6,93
2024-01-07 22:00:00+05:30,8.0,94
2024-01-07 23:00:00+05:30,7.5,95
2024-01-08 00:00:00+05:30,6.6,97
2024-01-08 01:00:00+05:30,6.4,97
2024-01-08 02:00:00+05:30,7.2,95
2024-01-08 03:00:00+05:30,6.7,96
2024-01-08 04:00:00+05:30,6.2,98
2024-01-08 05:00:00+05:30,5.6,99
2024-01-08 06:00:00+05:30,6.2,99
2024-01-08 07:00:00+05:30,6.3,100
2024-01-08 08:00:00+05:30,8.3,99
2024-01-08 09:00:00+05:30,10.6,99
2024-01-08 10:00:00+05:30,13.6,85
2024-01-08 11:00:00+05:30,15.8,73
2024-01-08 12:00:00+05:30,17.1,64
2024-01-08 13:00:00+05:30,18.0,61
2024-01-08 14:00:00+05:30,18.4,60
2024-01-08 15:00:00+05:30,18.5,61
2024-01-08 16:00:00+05:30,18.0,63
2024-01-08 17:00:00+05:30,17.0,67
2024-01-08 18:00:00+05:30,11.3,90
2024-01-08 19:00:00+05:30,10.3,94
2024-01-08 20:00:00+05:30,9.4,95
2024-01-08 21:00:00+05:30,8.5,96
2024-01-08 22:00:00+05:30,8.1,97
2024-01-08 23:00:00+05:30,7.9,98
2024-01-09 00:00:00+05:30,7.6,99
2024-01-09 01:00:00+05:30,7.2,99
2024-01-09 02:00:00+05:30,7.1,99
2024-01-09 03:00:00+05:30,7.2,97
2024-01-09 04:00:00+05:30,6.7,97
2024-01-09 05:00:00+05:30,6.0,98
2024-01-09 06:00:00+05:30,7.3,98
2024-01-09 07:00:00+05:30,6.5,99
2024-01-09 08:00:00+05:30,8.7,93
2024-01-09 09:00:00+05:30,11.1,85
2024-01-09 10:00:00+05:30,13.9,75
2024-01-09 11:00:00+05:30,15.9,70
2024-01-09 12:00:00+05:30,17.2,67
2024-01-09 13:00:00+05:30,18.0,65
2024-01-09 14:00:00+05:30,18.4,62
2024-01-09 15:00:00+05:30,18.4,62
2024-01-09 16:00:00+05:30,17.8,65
2024-01-09 17:00:00+05:30,15.5,77
2024-01-09 18:00:00+05:30,10.8,88
2024-01-09 19:00:00+05:30,9.6,92
2024-01-09 20:00:00+05:30,8.8,93
2024-01-09 21:00:00+05:30,8.0,94
2024-01-09 22:00:00+05:30,7.3,95
2024-01-09 23:00:00+05:30,6.7,95
2024-01-10 00:00:00+05:30,6.1,96
2024-01-10 01:00:00+05:30,5.7,96
2024-01-10 02:00:00+05:30,5.2,95
2024-01-10 03:00:00+05:30,4.8,96
2024-01-10 04:00:00+05:30,4.5,96
2024-01-10 05:00:00+05:30,4.5,96
2024-01-10 06:00:00+05:30,5.2,96
2024-01-10 07:00:00+05:30,5.2,96
2024-01-10 08:00:00+05:30,6.4,90
2024-01-10 09:00:00+05:30,8.4,83
2024-01-10 10:00:00+05:30,10.5,76
2024-01-10 11:00:00+05:30,12.5,71
2024-01-10 12:00:00+05:30,14.1,67
2024-01-10 13:00:00+05:30,15.4,64
2024-01-10 14:00:00+05:30,16.1,62
2024-01-10 15:00:00+05:30,16.3,62
2024-01-10 16:00:00+05:30,15.6,65
2024-01-10 17:00:00+05:30,13.6,75
2024-01-10 18:00:00+05:30,10.3,88
2024-01-10 19:00:00+05:30,9.7,90
2024-01-10 20:00:00+05:30,9.1,92
2024-01-10 21:00:00+05:30,8.5,92
2024-01-10 22:00:00+05:30,7.8,93
2024-01-10 23:00:00+05:30,7.0,94
2024-01-11 00:00:00+05:30,6.5,96
2024-01-11 01:00:00+05:30,6.3,96
2024-01-11 02:00:00+05:30,6.0,96
2024-01-11 03:00:00+05:30,5.8,96
2024-01-11 04:00:00+05:30,5.5,97
2024-01-11 05:00:00+05:30,5.3,97
2024-01-11 06:00:00+05:30,6.2,100
2024-01-11 07:00:00+05:30,6.4,99
2024-01-11 08:00:00+05:30,6.7,99
2024-01-11 09:00:00+05:30,7.4,98
2024-01-11 10:00:00+05:30,9.2,87
2024-01-11 11:00:00+05:30,11.3,79
2024-01-11 12:00:00+05:30,13.3,73
2024-01-11 13:00:00+05:30,14.6,70
2024-01-11 14:00:00+05:30,15.4,69
2024-01-11 15:00:00+05:30,15.6,68
2024-01-11 16:00:00+05:30,15.0,71
2024-01-11 17:00:00+05:30,12.7,83
2024-01-11 18:00:00+05:30,10.8,87
2024-01-11 19:00:00+05:30,9.7,91
2024-01-11 20:00:00+05:30,8.8,93
2024-01-11 21:00:00+05:30,8.0,94
2024-01-11 22:00:00+05:30,7.6,95
2024-01-11 23:00:00+05:30,7.2,96
2024-01-12 00:00:00+05:30,7.2,95
2024-01-12 01:00:00+05:30,6.8,96
2024-01-12 02:00:00+05:30,6.4,97
2024-01-12 03:00:00+05:30,6.2,97
2024-01-12 04:00:00+05:30,6.0,97
2024-01-12 05:00:00+05:30,5.9,97
2024-01-12 06:00:00+05:30,5.9,100
2024-01-12 07:00:00+05:30,5.6,100
2024-01-12 08:00:00+05:30,6.6,99
2024-01-12 09:00:00+05:30,7.8,98
2024-01-12 10:00:00+05:30,10.4,87
2024-01-12 11:00:00+05:30,12.9,79
2024-01-12 12:00:00+05:30,15.0,69
2024-01-12 13:00:00+05:30,16.5,63
2024-01-12 14:00:00+05:30,17.4,60
2024-01-12 15:00:00+05:30,17.6,58
2024-01-12 16:00:00+05:30,17.1,62
2024-01-12 17:00:00+05:30,13.6,79
2024-01-12 18:00:00+05:30,11.2,87
2024-01-12 19:00:00+05:30,10.1,90
2024-01-12 20:00:00+05:30,9.1,92
2024-01-12 21:00:00+05:30,7.9,94
2024-01-12 22:00:00+05:30,7.5,95
2024-01-12 23:00:00+05:30,8.5,95
2024-01-13 00:00:00+05:30,6.7,99
2024-01-13 01:00:00+05:30,5.4,100
2024-01-13 02:00:00+05:30,5.2,100
2024-01-13 03:00:00+05:30,5.8,99
2024-01-13 04:00:00+05:30,5.7,100
2024-01-13 05:00:00+05:30,5.9,99
2024-01-13 06:00:00+05:30,5.6,100
2024-01-13 07:00:00+05:30,5.8,98
2024-01-13 08:00:00+05:30,6.4,96
2024-01-13 09:00:00+05:30,7.5,95
2024-01-13 10:00:00+05:30,9.3,95
2024-01-13 11:00:00+05:30,12.3,81
2024-01-13 12:00:00+05:30,14.9,65
2024-01-13 13:00:00+05:30,16.7,55
2024-01-13 14:00:00+05:30,17.7,49
2024-01-13 15:00:00+05:30,18.0,48
2024-01-13 16:00:00+05:30,17.3,59
2024-01-13 17:00:00+05:30,14.2,71
2024-01-13 18:00:00+05:30,11.1,85
2024-01-13 19:00:00+05:30,9.8,87
2024-01-13 20:00:00+05:30,8.2,90
2024-01-13 21:00:00+05:30,7.6,91
2024-01-13 22:00:00+05:30,7.9,91
2024-01-13 23:00:00+05:30,8.2,93
2024-01-14 00:00:00+05:30,6.2,99
2024-01-14 01:00:00+05:30,4.8,100
2024-01-14 02:00:00+05:30,4.2,100
2024-01-14 03:00:00+05:30,4.6,100
2024-01-14 04:00:00+05:30,5.1,100
2024-01-14 05:00:00+05:30,4.2,99
2024-01-14 06:00:00+05:30,4.6,99
2024-01-14 07:00:00+05:30,4.6,97
2024-01-14 08:00:00+05:30,4.2,97
2024-01-14 09:00:00+05:30,6.0,97
2024-01-14 10:00:00+05:30,8.4,94
2024-01-14 11:00:00+05:30,11.9,80
2024-01-14 12:00:00+05:30,14.8,68
2024-01-14 13:00:00+05:30,16.6,59
2024-01-14 14:00:00+05:30,17.7,54
2024-01-14 15:00:00+05:30,18.0,51
2024-01-14 16:00:00+05:30,17.2,56
2024-01-14 17:00:00+05:30,13.3,76
2024-01-14 18:00:00+05:30,10.8,87
2024-01-14 19:00:00+05:30,9.5,91
2024-01-14 20:00:00+05:30,8.5,93
2024-01-14 21:00:00+05:30,8.2,93
2024-01-14 22:00:00+05:30,7.9,93
2024-01-14 23:00:00+05:30,7.4,94
2024-01-15 00:00:00+05:30,6.9,96
2024-01-15 01:00:00+05:30,6.0,98
2024-01-15 02:00:00+05:30,5.1,99
2024-01-15 03:00:00+05:30,4.9,100
2024-01-15 04:00:00+05:30,5.0,100
2024-01-15 05:00:00+05:30,5.1,100
2024-01-15 06:00:00+05:30,5.4,100
2024-01-15 07:00:00+05:30,5.5,99
2024-01-15 08:00:00+05:30,5.8,99
2024-01-15 09:00:00+05:30,6.7,97
2024-01-15 10:00:00+05:30,8.4,88
2024-01-15 11:00:00+05:30,11.0,80
2024-01-15 12:00:00+05:30,13.1,71
2024-01-15 13:00:00+05:30,14.7,64
2024-01-15 14:00:00+05:30,15.8,58
2024-01-15 15:00:00+05:30,16.1,56
2024-01-15 16:00:00+05:30,15.5,59
2024-01-15 17:00:00+05:30,12.1,78
2024-01-15 18:00:00+05:30,10.8,78
2024-01-15 19:00:00+05:30,8.2,89
2024-01-15 20:00:00+05:30,7.3,92
2024-01-15 21:00:00+05:30,6.5,93
2024-01-15 22:00:00+05:30,6.1,93
2024-01-15 23:00:00+05:30,5.1,97
2024-01-16 00:00:00+05:30,4.2,99
2024-01-16 01:00:00+05:30,4.0,100
2024-01-16 02:00:00+05:30,4.4,100
2024-01-16 03:00:00+05:30,3.6,100
2024-01-16 04:00:00+05:30,3.1,100
2024-01-16 05:00:00+05:30,3.6,100
2024-01-16 06:00:00+05:30,3.5,99
2024-01-16 07:00:00+05:30,4.0,97
2024-01-16 08:00:00+05:30,4.5,91
2024-01-16 09:00:00+05:30,5.4,95
2024-01-16 10:00:00+05:30,7.5,94
2024-01-16 11:00:00+05:30,10.3,88
2024-01-16 12:00:00+05:30,13.8,70
2024-01-16 13:00:00+05:30,15.8,61
2024-01-16 14:00:00+05:30,16.9,56
2024-01-16 15:00:00+05:30,17.1,53
2024-01-16 16:00:00+05:30,16.7,54
2024-01-16 17:00:00+05:30,14.5,64
2024-01-16 18:00:00+05:30,9.7,85
2024-01-16 19:00:00+05:30,8.8,86
2024-01-16 20:00:00+05:30,7.9,87
2024-01-16 21:00:00+05:30,6.9,91
2024-01-16 22:00:00+05:30,6.0,93
2024-01-16 23:00:00+05:30,5.3,94
2024-01-17 00:00:00+05:30,4.8,95
2024-01-17 01:00:00+05:30,4.4,96
2024-01-17 02:00:00+05:30,4.0,97
2024-01-17 03:00:00+05:30,3.6,98
2024-01-17 04:00:00+05:30,3.4,98
2024-01-17 05:00:00+05:30,3.5,98
2024-01-17 06:00:00+05:30,5.4,96
2024-01-17 07:00:00+05:30,4.2,98
2024-01-17 08:00:00+05:30,6.3,96
2024-01-17 09:00:00+05:30,10.0,86
2024-01-17 10:00:00+05:30,12.8,76
2024-01-17 11:00:00+05:30,14.9,68
2024-01-17 12:00:00+05:30,16.3,62
2024-01-17 13:00:00+05:30,17.1,59
2024-01-17 14:00:00+05:30,17.6,57
2024-01-17 15:00:00+05:30,17.7,57
2024-01-17 16:00:00+05:30,17.0,61
2024-01-17 17:00:00+05:30,13.3,81
2024-01-17 18:00:00+05:30,10.4,87
2024-01-17 19:00:00+05:30,9.5,90
2024-01-17 20:00:00+05:30,8.4,93
2024-01-17 21:00:00+05:30,7.6,95
2024-01-17 22:00:00+05:30,7.5,95
2024-01-17 23:00:00+05:30,6.9,97
2024-01-18 00:00:00+05:30,6.1,99
2024-01-18 01:00:00+05:30,5.8,100
2024-01-18 02:00:00+05:30,5.4,100
2024-01-18 03:00:00+05:30,5.7,100
2024-01-18 04:00:00+05:30,6.3,99
2024-01-18 05:00:00+05:30,5.8,99
2024-01-18 06:00:00+05:30,5.2,100
2024-01-18 07:00:00+05:30,5.2,100
2024-01-18 08:00:00+05:30,5.9,96
2024-01-18 09:00:00+05:30,7.4,96
2024-01-18 10:00:00+05:30,9.2,95
2024-01-18 11:00:00+05:30,12.2,86
2024-01-18 12:00:00+05:30,14.6,79
2024-01-18 13:00:00+05:30,17.1,66
2024-01-18 14:00:00+05:30,17.7,64
2024-01-18 15:00:00+05:30,17.7,63
2024-01-18 16:00:00+05:30,17.3,65
2024-01-18 17:00:00+05:30,14.2,82
2024-01-18 18:00:00+05:30,13.8,75
2024-01-18 19:00:00+05:30,13.0,79
2024-01-18 20:00:00+05:30,12.1,83
2024-01-18 21:00:00+05:30,10.9,88
2024-01-18 22:00:00+05:30,10.4,91
2024-01-18 23:00:00+05:30,9.8,94
2024-01-19 00:00:00+05:30,9.2,97
2024-01-19 01:00:00+05:30,8.6,99
2024-01-19 02:00:00+05:30,6.8,100
2024-01-19 03:00:00+05:30,5.8,100
2024-01-19 04:00:00+05:30,6.5,100
2024-01-19 05:00:00+05:30,6.5,99
2024-01-19 06:00:00+05:30,6.1,100
